market_code,market_name,region,position,popularity,track_id,track_name,track_href,duration_ms,explicit,artist_id,artist_name,artist_followers,artist_popularity,artist_genres,album_id,album_name,album_type,release_date,total_tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,collection_date,collection_time
BR,Brasil,LATAM,4,75,6dwBglhRdkwcb2CL9dHdJs,Pega Cabuloso - Ao Vivo em São Paulo,https://open.spotify.com/track/6dwBglhRdkwcb2CL9dHdJs,137066,False,1SXhEXzOTF7YeuQX59m7pT,NATTAN,3031217,77,forro,2NZDGGCTDkmll9tzbbddEO,Estilo Nattanzinho (Ao Vivo em São Paulo),album,2024-08-07,14,0.66,0.864,2,-3.206,1,0.0499,0.272,0.0,0.042,0.963,144.124,4,2024-10-31,09:03:57
BR,Brasil,LATAM,5,82,3H7eBmcTJyuEMStfmKuLmG,A Danada Me Ligando,https://open.spotify.com/track/3H7eBmcTJyuEMStfmKuLmG,283636,True,5Dz2FizMLqV0Cr3c8uhEcF,MC Cebezinho,1112272,75,funk paulista,5JSy0y2EhIpd2duve74FqE,A Danada Me Ligando,single,2024-08-23,1,0.728,0.422,11,-7.544,0,0.501,0.106,6.49e-06,0.0869,0.702,120.897,4,2024-10-31,09:03:57
BR,Brasil,LATAM,6,82,1YlfGwNizEKy299l1PVggn,Coração Partido (Corazón Partío) - Ao Vivo,https://open.spotify.com/track/1YlfGwNizEKy299l1PVggn,195794,False,6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,3950723,79,"pagode,pagode novo",1TDPdTrinPDX4tZTwYOE1v,Coração Partido (Corazón Partío) [Ao Vivo],single,2024-08-29,1,0.651,0.756,6,-7.97,1,0.0865,0.643,0.0,0.214,0.791,160.03,4,2024-10-31,09:03:58
BR,Brasil,LATAM,7,100,2plbrEY59IikOBgBGLjaoe,Die With A Smile,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,251667,False,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,32416547,92,"art pop,dance pop,pop",10FLjwfpbxLmW8c25Xyc2N,Die With A Smile,single,2024-08-16,1,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,2024-10-31,09:03:59
BR,Brasil,LATAM,8,53,3Na05ukzM1l7QXBqQmWyfo,Última Noite,https://open.spotify.com/track/3Na05ukzM1l7QXBqQmWyfo,154553,True,1DuBkL1pAgaZQHXKPiVr08,Léo Foguete,34346,65,,1jUaMGClL6BGdKqbyw0sjX,Obrigado Deus,album,2024-10-26,13,0.473,0.832,4,-5.633,0,0.0788,0.31,0.0,0.14,0.755,83.806,4,2024-10-31,09:04:00
BR,Brasil,LATAM,9,72,4TnEIYOXZ9KBGHOIqG5Xs5,ESCADA DO PRÉDIO,https://open.spotify.com/track/4TnEIYOXZ9KBGHOIqG5Xs5,137272,True,5wbf52LA6kcaboHSN6NEF1,PEDRO SAMPAIO,2701298,74,"funk carioca,funk rj",28MLfO3QWZB7lKz73TDdvs,ASTRO,album,2024-09-04,15,0.886,0.534,5,-4.712,0,0.0481,0.557,0.0,0.13,0.78,131.966,4,2024-10-31,09:04:01
BR,Brasil,LATAM,10,76,2drZGdAOxfE2KoMGTkidmq,365 Dias (Vida Mansa),https://open.spotify.com/track/2drZGdAOxfE2KoMGTkidmq,527220,False,04QHNiih9ZesPvals6II1h,MC Marks,1704828,75,"funk consciente,funk paulista",49TkAXV7QtwIAHwJ6Xusjt,365 Dias (Vida Mansa),single,2024-09-27,1,0.765,0.669,11,-4.029,1,0.212,0.558,0.0,0.271,0.84,130.999,4,2024-10-31,09:04:02
BR,Brasil,LATAM,11,79,3EJfFRgtbIYzBQdlc6PO9V,Vai Lá - Ao Vivo em Goiânia,https://open.spotify.com/track/3EJfFRgtbIYzBQdlc6PO9V,140438,False,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,13851973,78,"sertanejo,sertanejo pop,sertanejo universitario",0Ml8TeA47M35e2WqV4JrCm,iMEMsidão EP 01 (Ao Vivo em Goiânia),single,2024-09-26,6,0.63,0.835,6,-4.079,0,0.129,0.237,0.0,0.291,0.895,175.918,4,2024-10-31,09:04:02
BR,Brasil,LATAM,12,95,5vNRhkKd0yEAg8suGBpjeY,APT.,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,169917,False,3eVa5w3URK5duf6eyVDbu9,ROSÉ,7632823,82,k-pop,2IYQwwgxgOIn7t3iF6ufFD,APT.,single,2024-10-18,1,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4,2024-10-31,09:04:03
BR,Brasil,LATAM,13,74,7BLjPZwgbxQSLZ4rWbboJY,Vida de Artista,https://open.spotify.com/track/7BLjPZwgbxQSLZ4rWbboJY,196000,True,6XFc29m1ptfUNmaa1UTuBT,MC Joãozinho VT,1133214,76,funk paulista,2gMhGYe4x6O1vDG9AUjIwW,Vida de Artista,single,2024-06-26,1,0.913,0.724,10,-4.866,0,0.193,0.502,0.0,0.0794,0.831,119.922,4,2024-10-31,09:04:04
BR,Brasil,LATAM,14,80,4ssHL7bSnOAE7HjiuLx6Co,Crack com Mussilon,https://open.spotify.com/track/4ssHL7bSnOAE7HjiuLx6Co,154418,True,5nP8x4uEFjAAmDzwOEc9b8,Matuê,11328816,82,"r&b brasileiro,rap cearense,trap brasileiro",5CP84pfi4AFe95UTACFWrk,333,album,2024-09-09,12,0.767,0.803,6,-2.833,0,0.116,0.173,0.0,0.14,0.462,128.979,4,2024-10-31,09:04:05
BR,Brasil,LATAM,15,74,4jUZymsR3lkia9wkP0o9cX,MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,https://open.spotify.com/track/4jUZymsR3lkia9wkP0o9cX,144923,False,0xj9MJx9r0wO2o4aqdergP,DJ TOPO,186020,72,"deboxe,funk mtg,rave funk",0jMhgDRoYlzzqIM407XCPk,MTG NA IMAGINAÇÃO (TOPO SESSIONS VOL. 1),single,2024-09-13,1,0.64,0.588,2,-0.766,0,0.177,0.605,1.51e-05,0.0979,0.379,162.568,5,2024-10-31,09:04:06
BR,Brasil,LATAM,16,76,6ukVCqH77f6cwRHyJBhGgy,Arruma Um Bão,https://open.spotify.com/track/6ukVCqH77f6cwRHyJBhGgy,175078,False,41QLxRXlc2NwfJZkHGHKid,Israel & Rodolffo,2690203,71,"agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario",6zw5gasuMMyY7fqTDUX2xq,Termômetro,album,2024-10-03,8,0.731,0.796,5,-4.478,1,0.0356,0.435,0.0,0.16,0.602,95.018,4,2024-10-31,09:04:07
BR,Brasil,LATAM,17,74,2wXqRqVGiGB2fyy9eoPJbP,Eu sou Cantor Não Sou Bandido,https://open.spotify.com/track/2wXqRqVGiGB2fyy9eoPJbP,266666,False,1mV9h1AwhRXSjBFcYpajgY,Mc Lele JP,976514,70,funk paulista,2hP5V6Xu71tHrg7bmlSS89,Eu sou Cantor Não Sou Bandido,single,2024-07-10,1,0.694,0.488,11,-8.343,1,0.45,0.323,7.94e-06,0.107,0.673,126.032,4,2024-10-31,09:04:07
BR,Brasil,LATAM,18,78,5rHhO6SBSzo3E9m3KHyCtt,Peça Íntima,https://open.spotify.com/track/5rHhO6SBSzo3E9m3KHyCtt,169634,False,3hq7WoPJsrRP0KMSLhUgRz,Murilo Huff,1675977,80,"arrocha,sertanejo,sertanejo universitario",1Tf3Ooizx4fstK5vp6rtfF,Peça Íntima,single,2024-10-10,1,0.669,0.877,5,-2.768,1,0.0663,0.218,0.0,0.166,0.755,152.049,4,2024-10-31,09:04:08
BR,Brasil,LATAM,19,81,5sKGmZDmkGwFed5dPpZpZL,Xonei,https://open.spotify.com/track/5sKGmZDmkGwFed5dPpZpZL,154555,False,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,20459590,82,"agronejo,arrocha,sertanejo,sertanejo universitario",711n0ABtpMF0SjSuDrM1PK,Xonei,single,2024-08-15,1,0.561,0.824,9,-3.992,1,0.189,0.384,0.0,0.0956,0.696,163.81,4,2024-10-31,09:04:09
BR,Brasil,LATAM,20,49,6YdJ2jJOo143KhXT9qvQVe,300 no 7,https://open.spotify.com/track/6YdJ2jJOo143KhXT9qvQVe,195572,True,5s27i7oqhNWIcE4HeoVdq0,MC GP,1380329,76,"funk consciente,funk paulista",4fkmsXc6PvWwgNJJ5yzW4E,Quem Quer F1 Com o G?,album,2024-10-25,16,0.631,0.614,9,-4.851,1,0.521,0.326,0.0,0.622,0.612,83.953,5,2024-10-31,09:04:10
BR,Brasil,LATAM,21,61,6UzGpz33nYXa3gAEJ1mndV,O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo,https://open.spotify.com/track/6UzGpz33nYXa3gAEJ1mndV,204343,False,1LIuN7ov1IBQDdLsU83ojl,Hugo & Guilherme,2246280,79,"agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario",4kjCJEhjBMvh1p9aYOutCs,No Pelo 360 - Ao Vivo no 062,album,2024-10-10,12,0.642,0.714,6,-4.15,1,0.0387,0.761,0.0,0.142,0.599,119.874,4,2024-10-31,09:04:11
BR,Brasil,LATAM,22,81,7l9Tq5phzkLnhWUyfp702G,Saveiro,https://open.spotify.com/track/7l9Tq5phzkLnhWUyfp702G,144665,False,0JRPF8WIKUtSO2IUYfrcuh,Kaique e Felipe,20003,69,sertanejo pop,6uVgeP03fiAhjy23TVWKzS,Saveiro,single,2024-07-25,1,0.79,0.849,9,-3.608,1,0.041,0.341,0.0,0.356,0.8,118.074,4,2024-10-31,09:04:12
BR,Brasil,LATAM,23,76,1lflD04lIdgV10sCMwFYOu,Sorriso no Rosto,https://open.spotify.com/track/1lflD04lIdgV10sCMwFYOu,155132,True,6mKwmTMzDrye9elc8JWiw3,Mc Leozin,258365,70,"funk bh,funk mtg",2sYKQv22lrZBp1BwWT2cKr,Menino Maluquinho,album,2024-05-24,9,0.924,0.42,5,-7.145,0,0.205,0.625,0.000308,0.0701,0.744,129.99,4,2024-10-31,09:04:12
BR,Brasil,LATAM,24,76,5CtXR89REICvEZljUEK8r1,Do Jeito Que Você Mete,https://open.spotify.com/track/5CtXR89REICvEZljUEK8r1,120950,True,5tfvAC3ptwTnVXeNJ8qkYe,DJ L30,6199,63,,3CrUjWfFQTKOJLm84bETqM,Do Jeito Que Você Mete,single,2024-02-20,1,0.964,0.459,0,-4.661,1,0.145,0.334,0.072,0.0974,0.738,130.013,4,2024-10-31,09:04:13
BR,Brasil,LATAM,25,75,02I0Nm97YdmZ8teGFcIHEy,Tropa do Sem K.O,https://open.spotify.com/track/02I0Nm97YdmZ8teGFcIHEy,376000,True,6XFc29m1ptfUNmaa1UTuBT,MC Joãozinho VT,1133214,76,funk paulista,5SM8mR0LUO5ajfRTGAtU5e,Tropa do Sem K.O,single,2024-09-03,1,0.612,0.729,8,-3.7,0,0.487,0.311,0.0,0.0495,0.786,85.511,3,2024-10-31,09:04:14
BR,Brasil,LATAM,26,73,7HrDxxY2b7vOKxJHtqdXN6,Imã de Problema,https://open.spotify.com/track/7HrDxxY2b7vOKxJHtqdXN6,137293,False,6wduHvHCH5QZtWs6ULilDM,Henry Freitas,775484,70,forro,1FN14esKWwt7bRRrdWDOHW,Toca Que Eu Quero Ouvir,album,2024-09-20,7,0.838,0.858,1,-2.417,1,0.0439,0.443,0.0,0.105,0.959,135.958,4,2024-10-31,09:04:15
BR,Brasil,LATAM,27,77,6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,https://open.spotify.com/track/6RjSXi9cPGroetXeNsWFGL,123692,False,0xj9MJx9r0wO2o4aqdergP,DJ TOPO,186020,72,"deboxe,funk mtg,rave funk",4sLNpzARYcLX5BIGLOvgNC,MTG QUEM NÃO QUER SOU EU,single,2024-05-10,1,0.492,0.427,9,-6.37,0,0.372,0.364,0.00482,0.53,0.443,80.492,5,2024-10-31,09:04:16
BR,Brasil,LATAM,28,73,2pilqAMqJMjbIQSnQVNdMv,Eu Vou Sentar - Ao Vivo em São Paulo,https://open.spotify.com/track/2pilqAMqJMjbIQSnQVNdMv,154734,False,1SXhEXzOTF7YeuQX59m7pT,NATTAN,3031217,77,forro,2NZDGGCTDkmll9tzbbddEO,Estilo Nattanzinho (Ao Vivo em São Paulo),album,2024-08-07,14,0.74,0.799,9,-3.581,1,0.0643,0.328,0.0,0.916,0.604,148.019,4,2024-10-31,09:04:16
BR,Brasil,LATAM,29,74,5pmQRsVD9qPoF4VXoITPUC,SE ARREPENDIMENTO MATASSE - Ao Vivo,https://open.spotify.com/track/5pmQRsVD9qPoF4VXoITPUC,172091,False,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,8165108,79,"arrocha,sertanejo,sertanejo universitario",0SXQI9rQAxolmySULiXLi0,LUAN AO VIVO NA LUA - NOVA,single,2024-10-10,5,0.331,0.642,2,-6.455,1,0.033,0.554,0.0,0.151,0.463,149.079,4,2024-10-31,09:04:17
BR,Brasil,LATAM,30,74,4t4V2ptzeV94uXjUS1X18F,Pinxadão,https://open.spotify.com/track/4t4V2ptzeV94uXjUS1X18F,138466,True,6qrqAYlS6lUj2BVXax7SZW,Mc Jacaré,613389,72,"arrochadeira,deboxe,funk 150 bpm,funk mtg,funk rj,trap funk",34GleyRUWxC5I2pn6rgmwr,Eletrofunk Raiz,album,2024-08-16,8,0.855,0.695,4,-3.297,0,0.118,0.731,1.7e-06,0.135,0.533,129.968,4,2024-10-31,09:04:18
BR,Brasil,LATAM,31,78,7pkpWcko6KEZANj0xKsCsu,Cronômetro - Ao Vivo,https://open.spotify.com/track/7pkpWcko6KEZANj0xKsCsu,165301,False,2Z0lRIqr997lIUiPtrpKCr,Matheus & Kauan,11378537,80,"agronejo,arrocha,pop nacional,sertanejo,sertanejo universitario",7IrTWvmwWzNs06jd3kEyMQ,Praiou (Ao Vivo / Vol.3),album,2024-07-05,16,0.633,0.815,2,-3.943,1,0.111,0.484,0.0,0.431,0.642,97.555,4,2024-10-31,09:04:19
BR,Brasil,LATAM,32,68,6SfcAUMXsi6eW6vZki5tC5,Novinha do TKT,https://open.spotify.com/track/6SfcAUMXsi6eW6vZki5tC5,172727,True,3CIIaeZuFYrAD6PRVyuO4U,Felipe Amorim,2419175,75,"arrocha,arrochadeira,forro",4WxSKQaZ5Hxlgg8Bj9A8IH,"Ao After e Além, Pt.2 (Deluxe)",album,2024-08-30,10,0.823,0.865,7,-3.066,0,0.0366,0.496,0.00399,0.111,0.962,131.971,4,2024-10-31,09:04:20
BR,Brasil,LATAM,33,78,7IFsTX5H1sWcEl8joV0IdD,THE BOX MEDLEY FUNK 2,https://open.spotify.com/track/7IFsTX5H1sWcEl8joV0IdD,266666,False,7gHzR22tDNSWGS4HkvvPgw,THE BOX,381050,66,trap brasileiro,0dW6ozKchun19vdN4BSIUy,THE BOX MEDLEY FUNK 2,single,2024-04-18,1,0.778,0.687,11,-8.568,0,0.105,0.578,0.0105,0.356,0.839,117.008,4,2024-10-31,09:04:20
BR,Brasil,LATAM,34,79,1NcqLEg2r2LXqMVbam2BJD,Triplex - Ao Vivo,https://open.spotify.com/track/1NcqLEg2r2LXqMVbam2BJD,178170,False,37mqXU98U5GmH5ZDtlHM1c,Matheus Fernandes,878497,71,"arrocha,forro",0PCSUAvZhDq8HVVN50o0U3,Triplex (Ao Vivo),single,2024-05-22,1,0.657,0.839,8,-4.603,0,0.0528,0.582,0.0,0.945,0.793,109.813,4,2024-10-31,09:04:21
BR,Brasil,LATAM,35,80,6mTpK40yIRk1xGGNvRMHGg,Me Caiu Tão Bem - Ao Vivo,https://open.spotify.com/track/6mTpK40yIRk1xGGNvRMHGg,156146,False,3hq7WoPJsrRP0KMSLhUgRz,Murilo Huff,1675977,80,"arrocha,sertanejo,sertanejo universitario",0gCOaKfrBuEMpjvKDZnfak,"Fortaleza, Vol.3 (Ao Vivo)",album,2024-06-06,11,0.569,0.724,1,-4.049,1,0.041,0.518,0.0,0.448,0.373,133.557,4,2024-10-31,09:04:22
BR,Brasil,LATAM,36,76,5aMgTcyBPH90hWHhbNKTwR,Entregador de Flor - Ao Vivo em Brasília,https://open.spotify.com/track/5aMgTcyBPH90hWHhbNKTwR,190276,False,3k68C6mNMJL6OaAdWeW2ZF,Diego & Victor Hugo,3068329,73,"arrocha,sertanejo,sertanejo pop,sertanejo universitario",6PlcH8kJmbJIagbWVuqHz7,Diego & Victor Hugo Ao Vivo em Brasília,album,2019-07-12,22,0.375,0.832,2,-4.301,1,0.0748,0.559,0.0,0.414,0.308,124.908,4,2024-10-31,09:04:23
BR,Brasil,LATAM,37,75,2KdyhL41F9solmRiyLQ3yl,Sei Tocar Violão - Ao Vivo,https://open.spotify.com/track/2KdyhL41F9solmRiyLQ3yl,164596,False,1tKrZaph4cLsnEdqC5BNEQ,Clayton & Romário,420560,73,"agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario",6pSEJeeQ50tN0zfSx8sXrg,Ao Vivo Em Brasília (EP3),single,2024-09-26,3,0.642,0.773,0,-4.014,0,0.0407,0.64,0.0,0.448,0.608,108.035,4,2024-10-31,09:04:24
BR,Brasil,LATAM,38,71,3Bkw2nrO4vXwql6BBDH5pq,Aham - Ao Vivo,https://open.spotify.com/track/3Bkw2nrO4vXwql6BBDH5pq,149025,False,7gZu6kPnY9enEi5FvgTO4F,Felipe e Rodrigo,206962,73,"sertanejo,sertanejo pop",4tcd8Asdup9cwhIpLAxcbx,Questão de Tempo (Ao Vivo / Parte 2),album,2024-08-21,12,0.557,0.95,0,-4.418,0,0.263,0.516,0.0,0.689,0.666,153.867,4,2024-10-31,09:04:24
BR,Brasil,LATAM,39,92,7tI8dRuH2Yc6RuoTjxo4dU,Who,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,170887,False,1oSPZhvZMIrWW5I41kPkkY,Jimin,9717033,88,k-pop,15XcLhiVMlSOipUddTNDnr,MUSE,album,2024-07-19,7,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4,2024-10-31,09:04:25
BR,Brasil,LATAM,40,77,7Elw15XWLpOi4qzHyAwa9e,Nosso Primeiro Beijo - Ao Vivo,https://open.spotify.com/track/7Elw15XWLpOi4qzHyAwa9e,168805,False,7rXMvXRnWHaSwnVvPeUUfw,Gloria Groove,3426409,74,"funk carioca,pop lgbtq+ brasileira",2rKJHBwHEuztGQqjBkDDAK,"Serenata da GG, Vol. 1 (Ao Vivo)",album,2024-05-30,13,0.507,0.68,7,-6.855,0,0.037,0.715,0.0,0.964,0.679,133.95,4,2024-10-31,09:04:26
BR,Brasil,LATAM,41,74,7ghRkxJXkQCFO0l8Kn8i8U,Seja Ex - Ao Vivo,https://open.spotify.com/track/7ghRkxJXkQCFO0l8Kn8i8U,192034,False,3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,23860705,86,"agronejo,arrocha,musica tocantinense,sertanejo,sertanejo universitario",4HothMjvojSA740SFUAiRC,Manifesto Musical 2 (Ao Vivo / EP1),single,2024-09-27,4,0.563,0.855,8,-4.967,1,0.0535,0.52,0.0,0.936,0.597,157.573,4,2024-10-31,09:04:27
BR,Brasil,LATAM,42,75,7f1tZNtc1t456ybBsl5sfK,Pula Fora - Ao Vivo,https://open.spotify.com/track/7f1tZNtc1t456ybBsl5sfK,149323,False,3hq7WoPJsrRP0KMSLhUgRz,Murilo Huff,1675977,80,"arrocha,sertanejo,sertanejo universitario",0Lo0mXzAAVAjuxyuYHWVZ1,Fortaleza (Ao Vivo),album,2024-08-22,14,0.727,0.837,8,-4.139,1,0.118,0.451,0.0,0.463,0.866,137.983,4,2024-10-31,09:04:28
BR,Brasil,LATAM,43,73,5RHOhXxMVhpEaBcG6hIydA,Maturidade,https://open.spotify.com/track/5RHOhXxMVhpEaBcG6hIydA,142026,True,2h5Ha0ZiMFmOQD3iYcSXsy,KayBlack,3556466,77,"trap brasileiro,trap funk",2QWzXzDW94VU4E9KBSJehg,Maturidade,single,2022-09-08,1,0.722,0.411,2,-9.963,0,0.387,0.509,0.0,0.0976,0.503,172.445,3,2024-10-31,09:04:29
BR,Brasil,LATAM,44,77,68qzO9uhrv6zwONksdHYuj,Cara da Midia,https://open.spotify.com/track/68qzO9uhrv6zwONksdHYuj,143225,False,6YzSM19LzpLH0nVKKU6Jsy,Mc Daniel,2074726,76,funk viral,0l6zDsnSn1lM6FWZknjsAI,Sem Música,album,2024-08-27,16,0.751,0.701,1,-6.789,0,0.0646,0.603,0.000258,0.264,0.246,123.903,4,2024-10-31,09:04:30
BR,Brasil,LATAM,45,75,4XaLEsmrRGSDkgd7qpn4Nl,Sempre na Simplicidade,https://open.spotify.com/track/4XaLEsmrRGSDkgd7qpn4Nl,300000,True,70jpkgy5oGT4YjaGFpCpk7,MC LUUKY,200495,77,,28vY5m1Agyk9IdbgWacYow,Sempre na Simplicidade,single,2024-07-17,1,0.69,0.771,1,-3.382,0,0.445,0.268,0.0,0.0965,0.454,116.539,4,2024-10-31,09:04:30
BR,Brasil,LATAM,46,76,65vJAh07BdwurqR9SRa6f8,Apaguei Pra Todos - Ao Vivo,https://open.spotify.com/track/65vJAh07BdwurqR9SRa6f8,198678,False,5ZfBThYiIIhL7jHMG8gDB2,Ferrugem,5506974,77,"funk carioca,pagode,pagode novo,sertanejo universitario",4S9yXoEJxk13SHsFsnYLcm,"Ferrugem 10 Anos, Vol. 1: O Início (Ao Vivo)",album,2024-04-18,15,0.624,0.734,4,-6.498,0,0.0475,0.516,0.0,0.828,0.499,139.905,4,2024-10-31,09:04:31
BR,Brasil,LATAM,47,79,4dvHZesL5UKzfJnFH5bm3g,CLONE - Ao Vivo,https://open.spotify.com/track/4dvHZesL5UKzfJnFH5bm3g,164401,False,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,8165108,79,"arrocha,sertanejo,sertanejo universitario",1joXkdnMTPXoc4nRIqkr0s,CLONE (Ao Vivo),single,2024-08-22,1,0.588,0.673,6,-6.406,1,0.0329,0.279,0.0,0.711,0.551,114.071,4,2024-10-31,09:04:32
BR,Brasil,LATAM,48,77,2fjqfFUq64thFsqfKN01kS,Imagina esse Cenário,https://open.spotify.com/track/2fjqfFUq64thFsqfKN01kS,155368,True,5nP8x4uEFjAAmDzwOEc9b8,Matuê,11328816,82,"r&b brasileiro,rap cearense,trap brasileiro",5CP84pfi4AFe95UTACFWrk,333,album,2024-09-09,12,0.583,0.665,1,-3.885,1,0.18,0.314,0.0,0.112,0.463,94.329,4,2024-10-31,09:04:33
BR,Brasil,LATAM,49,70,4VNRWHoiKHZJIoQHPbmJIv,Gosta De Rua - Ao Vivo,https://open.spotify.com/track/4VNRWHoiKHZJIoQHPbmJIv,171335,False,7gZu6kPnY9enEi5FvgTO4F,Felipe e Rodrigo,206962,73,"sertanejo,sertanejo pop",31FOkXSjgGWQN0AABNxtbA,Questão de Tempo (Ao Vivo / Parte 1),album,2024-05-03,9,0.675,0.893,3,-5.164,0,0.141,0.548,0.0,0.521,0.607,106.064,4,2024-10-31,09:04:34
BR,Brasil,LATAM,50,75,5DrDpWyvharQkhsloNTN9W,Clack Bum,https://open.spotify.com/track/5DrDpWyvharQkhsloNTN9W,141230,True,0n57jUvvtDjkdrnbV7kOvB,Mc J Mito,286869,66,funk mtg,5u1yWj74PxP12ZqVUcn78H,Clack Bum,single,2024-06-28,1,0.85,0.291,6,-8.595,0,0.224,0.693,6.63e-06,0.211,0.725,86.593,3,2024-10-31,09:04:34
CL,Chile,LATAM,1,66,6hLsMjw00j3HGrkUjKwmgo,A200,https://open.spotify.com/track/6hLsMjw00j3HGrkUjKwmgo,206659,True,7DXregrznS25AM30UY9sUU,King Savagge,389906,62,"mambo chileno,urbano chileno",67gbFVIhGgdMabCROgjbcV,A200,single,2024-10-17,1,0.754,0.858,2,-3.908,0,0.043,0.0635,0.0,0.331,0.767,118.473,4,2024-10-31,09:04:36
CL,Chile,LATAM,2,87,6PhRhocBXP4y7NpciGmzra,Después De La 1,https://open.spotify.com/track/6PhRhocBXP4y7NpciGmzra,177600,True,1Yj5Xey7kTwvZla8sqdsdE,Cris Mj,4093373,88,"mambo chileno,trap latino,urbano chileno,urbano latino",2lIzIH2mQQ0ItgkJKefQMp,MJ,single,2024-09-12,2,0.805,0.581,6,-5.091,0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,4,2024-10-31,09:04:36
CL,Chile,LATAM,3,84,42wdz3j7gstgUuhoFLCXqd,PELIGROSA,https://open.spotify.com/track/42wdz3j7gstgUuhoFLCXqd,134930,True,7CvTknweLr9feJtRGrpDBy,FloyyMenor,1048311,84,reggaeton chileno,6MikZBKCtKfPM4439yzBRz,EL COMIENZO,album,2024-08-09,7,0.763,0.519,6,-7.426,0,0.0636,0.22,6.42e-06,0.0816,0.804,100.025,4,2024-10-31,09:04:37
CL,Chile,LATAM,4,94,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,195824,False,790FomKkXshlbRYZFtlgla,KAROL G,51524480,91,"reggaeton,reggaeton colombiano,urbano latino",5ylbxH7EqpsmHZCRuiYewS,Si Antes Te Hubiera Conocido,single,2024-06-21,1,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,2024-10-31,09:04:38
CL,Chile,LATAM,5,92,7tI8dRuH2Yc6RuoTjxo4dU,Who,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,170887,False,1oSPZhvZMIrWW5I41kPkkY,Jimin,9717033,88,k-pop,15XcLhiVMlSOipUddTNDnr,MUSE,album,2024-07-19,7,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4,2024-10-31,09:04:39
CL,Chile,LATAM,6,89,0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,https://open.spotify.com/track/0Sr7ssScx54yxdM2ols7nW,224022,True,3E12tRURRvPfHz0hAMCFYc,Omar Courtz,376316,82,"trap boricua,trap latino,urbano latino",3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,album,2024-09-20,17,0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,4,2024-10-31,09:04:40
CL,Chile,LATAM,7,100,2plbrEY59IikOBgBGLjaoe,Die With A Smile,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,251667,False,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,32416547,92,"art pop,dance pop,pop",10FLjwfpbxLmW8c25Xyc2N,Die With A Smile,single,2024-08-16,1,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,2024-10-31,09:04:40
CL,Chile,LATAM,8,73,2SuosMcETUjDfBRobLLTQm,CHIKA MALA,https://open.spotify.com/track/2SuosMcETUjDfBRobLLTQm,174412,True,35oGZihZclGoTVuICPXRP9,Jere Klein,2261671,76,reggaeton chileno,0GQ4CF6ceTtkXZJlo1IHYc,CHIKA MALA,single,2024-08-08,1,0.642,0.489,3,-7.833,0,0.175,0.0224,0.0,0.156,0.762,99.334,4,2024-10-31,09:04:41
CL,Chile,LATAM,9,80,6kPCcIAGoTeRrh8qrmKa90,Piel,https://open.spotify.com/track/6kPCcIAGoTeRrh8qrmKa90,142041,True,5Y3MV9DZ0d87NnVm56qSY1,Tiago PZK,5397473,81,"trap argentino,trap latino,urbano latino",3s6jmSUxBLRxzKdevnFmJS,GOTTI A,album,2024-07-04,14,0.646,0.907,0,-1.617,1,0.0593,0.422,0.0,0.14,0.816,168.004,4,2024-10-31,09:04:42
